SPTq,Tq,Tt,SPTs,Ts,Sr,Sa
70.0,58.251995919242376,29.91694340333194,38.5,26.506542428619575,0.99,1.0
70.0,58.260276550985154,29.985630084871282,38.5,26.579772024336688,0.99,1.0
70.0,58.26818139324754,30.054129997243084,38.5,26.652926238609567,0.99,1.0
70.0,58.27572320102904,30.12244344478948,38.5,26.725984644212836,0.99,1.0
70.0,58.28291428497992,30.190570747430144,38.5,26.798931707332866,0.99,1.0
70.0,58.28976653200346,30.258512239689473,38.5,26.871755557669115,0.99,1.0
70.0,58.29629142453093,30.326268269777042,38.5,26.94444704490667,0.99,1.0
70.0,58.302500058569095,30.393839198718155,38.5,27.016999026564193,0.99,1.0
70.0,58.30840316061271,30.461225399531493,38.5,27.08940583826993,0.99,1.0
70.0,58.31401110350683,30.528427256451103,38.5,27.161662904799847,0.99,1.0
70.0,58.31933392133728,30.595445164190096,38.5,27.23376645764919,0.99,1.0
70.0,58.32438132342161,30.66227952724366,38.5,27.305713331838945,0.99,1.0
70.0,58.329162707466864,30.728930759229115,38.5,27.37750082073226,0.99,1.0
70.0,58.33368717195574,30.795399282260924,38.5,27.449126572721813,0.99,1.0
70.0,58.33796352781756,30.86168552635862,38.5,27.520588517758057,0.99,1.0
70.0,58.34200030943626,30.927789928885897,38.5,27.591884814909694,0.99,1.0
70.0,58.34580578504347,30.993712934019065,38.5,27.663013814610586,0.99,1.0
70.0,58.349387966541,31.059454992243285,38.5,27.73397403108839,0.99,1.0
70.0,58.35275461879369,31.12501655987505,38.5,27.80476412181948,0.99,1.0
70.0,58.35591326843024,31.19039809860953,38.5,27.875382871826275,0.99,1.0
70.0,58.3588712121869,31.255600075091408,38.5,27.94582918132139,0.99,1.0
70.0,58.361635524825985,31.320622960507965,38.5,28.016102055683287,0.99,1.0
70.0,58.36421306665897,31.38546723020329,38.5,28.086200597079056,0.99,1.0
70.0,58.366610490701284,31.450133363312435,38.5,28.156123997274893,0.99,1.0
70.0,58.36883424948416,31.51462184241455,38.5,28.225871531326344,0.99,1.0
70.0,58.37089060154668,31.578933153203977,38.5,28.295442551941203,0.99,1.0
70.0,58.37278561762952,31.64306778417842,38.5,28.36483648437458,0.99,1.0
70.0,58.37452518659017,31.7070262263433,38.5,28.434052821759632,0.99,1.0
70.0,58.37611502105797,31.770808972931498,38.5,28.50309112080578,0.99,1.0
70.0,58.37756066284571,31.83441651913773,38.5,28.571950997815396,0.99,1.0
70.0,58.37886748813356,31.897849361866793,38.5,28.640632124981884,0.99,1.0
70.0,58.38004071243954,31.961107999495045,38.5,28.70913422694049,0.99,1.0
70.0,58.38108539538999,32.024192931644436,38.5,28.777457077548565,0.99,1.0
70.0,58.38200644530221,32.08710465896851,38.5,28.84560049687589,0.99,1.0
70.0,58.382808623590684,32.14984368294977,38.5,28.91356434838835,0.99,1.0
70.0,58.38349654900735,32.212410505707915,38.5,28.98134853631026,0.99,1.0
70.0,58.38407470172569,32.27480562981834,38.5,29.04895300315228,0.99,1.0
70.0,58.38454742727752,32.33702955814052,38.5,29.116377727392972,0.99,1.0
70.0,58.38491894035089,32.399082793655744,38.5,29.183622721303305,0.99,1.0
70.0,58.385193328456744,32.46096583931374,38.5,29.250688028904133,0.99,1.0
70.0,58.38537455547137,32.522679197887854,38.5,29.31757372404756,0.99,1.0
70.0,58.38546646506146,32.584223371838334,38.5,29.3842799086138,0.99,1.0
70.0,58.38547278399767,32.64559886318332,38.5,29.45080671081578,0.99,1.0
70.0,58.38539712536245,32.70680617337723,38.5,29.517154283604295,0.99,1.0
70.0,58.38524299165745,32.76784580319622,38.5,29.58332280316708,0.99,1.0
70.0,58.38501377781529,32.82871825263024,38.5,29.649312467515635,0.99,1.0
70.0,58.384712774120295,32.88942402078166,38.5,29.715123495154145,0.99,1.0
70.0,58.3843431690424,32.94996360576987,38.5,29.780756123825093,0.99,1.0
70.0,58.38390805198816,33.01033750464173,38.5,29.84621060932678,0.99,1.0
70.0,58.38341041597244,33.0705462132877,38.5,29.911487224398098,0.99,1.0
70.0,58.38285316021437,33.130590226363076,38.5,29.976586257666373,0.99,1.0
70.0,58.38223909266049,33.19047003721448,38.5,30.041508012654308,0.99,1.0
70.0,58.38157093243829,33.25018613781107,38.5,30.106252806842367,0.99,1.0
70.0,58.380851312242704,33.3097390186804,38.5,30.170820970783208,0.99,1.0
70.0,58.38008278065835,33.36912916884869,38.5,30.235212847265004,0.99,1.0
70.0,58.379267804419726,33.42835707578523,38.5,30.29942879052067,0.99,1.0
70.0,58.3784087706118,33.487423225350874,38.5,30.363469165480257,0.99,1.0
70.0,58.37750798881306,33.5463281017503,38.5,30.427334347063976,0.99,1.0
70.0,58.376567693182984,33.60507218748791,38.5,30.491024719513426,0.99,1.0
70.0,58.37559004449593,33.66365596332722,38.5,30.554540675758822,0.99,1.0
70.0,58.374577132123044,33.72207990825355,38.5,30.617882616820136,0.99,1.0
70.0,58.37353097596406,33.780344499439856,38.5,30.681050951240188,0.99,1.0
70.0,58.372453528330375,33.838450212215605,38.5,30.744046094547915,0.99,1.0
70.0,58.37134667578107,33.896397520038455,38.5,30.806868468750086,0.99,1.0
70.0,58.37021224091311,33.95418689446872,38.5,30.86951850184986,0.99,1.0
70.0,58.36905198410724,34.01181880514638,38.5,30.93199662739078,0.99,1.0
70.0,58.3678676052307,34.06929371977061,38.5,30.994303284024703,0.99,1.0
70.0,58.366660745298084,34.12661210408161,38.5,31.056438915102426,0.99,1.0
70.0,58.3654329880914,34.18377442184468,38.5,31.118403968285808,0.99,1.0
70.0,58.36418586174049,34.24078113483646,38.5,31.180198895180165,0.99,1.0
70.0,58.36292084026487,34.29763270283314,38.5,31.241824150985938,0.99,1.0
70.0,58.36163934507791,34.3543295836006,38.5,31.30328019416857,0.99,1.0
70.0,58.36034274645443,34.41087223288638,38.5,31.364567486145656,0.99,1.0
70.0,58.35903236496251,34.46726110441335,38.5,31.425686490990515,0.99,1.0
70.0,58.35770947286054,34.52349664987506,38.5,31.486637675151247,0.99,1.0
70.0,58.35637529546023,34.57957931893255,38.5,31.54742150718461,0.99,1.0
70.0,58.355031012456465,34.63550955921278,38.5,31.60803845750384,0.99,1.0
70.0,58.353677759224794,34.691287816308254,38.5,31.66848899813984,0.99,1.0
70.0,58.35231662808732,34.746914533778124,38.5,31.72877360251492,0.99,1.0
70.0,58.350948669547705,34.802390153150434,38.5,31.78889274522868,0.99,1.0
70.0,58.349574893496,34.85771511392556,38.5,31.848846901855193,0.99,1.0
70.0,58.34819627038403,34.912889853580765,38.5,31.908636548751144,0.99,1.0
70.0,58.346813732372006,34.967914807575774,38.5,31.968262162874254,0.99,1.0
70.0,58.34542817444691,35.02279040935933,38.5,32.02772422161157,0.99,1.0
70.0,58.34404045551344,35.077517090376666,38.5,32.087023202617125,0.99,1.0
70.0,58.34265139945805,35.13209528007783,38.5,32.14615958365849,0.99,1.0
70.0,58.34126179618662,35.18652540592683,38.5,32.20513384247186,0.99,1.0
70.0,58.3398724026365,35.240807893411535,38.5,32.26394645662521,0.99,1.0
70.0,58.33848394376333,35.29494316605425,38.5,32.32259790338917,0.99,1.0
70.0,58.3370971135033,35.34893164542299,38.5,32.38108865961521,0.99,1.0
70.0,58.33571257571135,35.40277375114331,38.5,32.43941920162091,0.99,1.0
70.0,58.334330965075814,35.45646990091077,38.5,32.49759000508184,0.99,1.0
70.0,58.332952888010084,35.51002051050387,38.5,32.555601544929836,0.99,1.0
70.0,58.33157892352173,35.56342599379748,38.5,32.61345429525734,0.99,1.0
70.0,58.33020962405964,35.61668676277674,38.5,32.67114872922751,0.99,1.0
70.0,58.328845516339584,35.669803227551334,38.5,32.72868531898989,0.99,1.0
70.0,58.32748710214874,35.72277579637018,38.5,32.78606453560133,0.99,1.0
70.0,58.326134859129596,35.775604875636425,38.5,32.84328684895187,0.99,1.0
70.0,58.324789241543755,35.828290869922775,38.5,32.90035272769554,0.99,1.0
70.0,58.323450681015935,35.880834181987076,38.5,32.957262639185636,0.99,1.0
70.0,58.322119587258804,35.93323521278817,38.5,33.01401704941429,0.99,1.0
70.0,58.32079634877888,35.985494361501964,38.5,33.070616422956384,0.99,1.0
70.0,58.319481333564056,36.0376120255377,38.5,33.12706122291724,0.99,1.0
70.0,58.31817488975309,36.089588600554364,38.5,33.183351910884205,0.99,1.0
70.0,58.31687734628743,36.14142448047729,38.5,33.239488946881785,0.99,1.0
70.0,58.315589013545875,36.19312005751484,38.5,33.29547278933022,0.99,1.0
70.0,58.314310183962355,36.24467572217523,38.5,33.35130389500732,0.99,1.0
70.0,58.31304113262725,36.2960918632834,38.5,33.40698271901343,0.99,1.0
70.0,58.31178211787261,36.34736886799796,38.5,33.462509714739426,0.99,1.0
70.0,58.31053338184167,36.39850712182815,38.5,33.51788533383742,0.99,1.0
70.0,58.309295151042946,36.44950700865092,38.5,33.57311002619423,0.99,1.0
70.0,58.30806763688933,36.50036891072785,38.5,33.62818423990745,0.99,1.0
70.0,58.30685103622251,36.55109320872224,38.5,33.68310842126386,0.99,1.0
70.0,58.30564553182305,36.601680281716064,38.5,33.73788301472026,0.99,1.0
70.0,58.304451292906414,36.6521305072269,38.5,33.79250846288645,0.99,1.0
70.0,58.30326847560532,36.70244426122485,38.5,33.84698520651034,0.99,1.0
70.0,58.30209722343875,36.75262191814936,38.5,33.90131368446502,0.99,1.0
70.0,58.30093766776784,36.80266385092598,38.5,33.95549433373778,0.99,1.0
70.0,58.299789928239065,36.852570430983036,38.5,34.00952758942088,0.99,1.0
70.0,58.29865411321492,36.90234202826818,38.5,34.06341388470405,0.99,1.0
70.0,58.29753032019248,36.951979011264875,38.5,34.117153650868595,0.99,1.0
70.0,58.29641863621003,37.001481747008725,38.5,34.17074731728306,0.99,1.0
70.0,58.29531913824216,37.05085060110371,38.5,34.22419531140033,0.99,1.0
70.0,58.294231893583486,37.10008593773824,38.5,34.277498058756066,0.99,1.0
70.0,58.29315696022139,37.14918811970114,38.5,34.330655982968544,0.99,1.0
70.0,58.292094387197885,37.1981575083974,38.5,34.383669505739604,0.99,1.0
70.0,58.29104421496105,37.24699446386386,38.5,34.43653904685687,0.99,1.0
70.0,58.29000647570614,37.29569934478464,38.5,34.48926502419696,0.99,1.0
70.0,58.28898119370673,37.344272508506485,38.5,34.541847853729806,0.99,1.0
70.0,58.287968385636034,37.3927143110539,38.5,34.594287949523924,0.99,1.0
70.0,58.28696806087873,37.4410251071441,38.5,34.646585723752544,0.99,1.0
70.0,58.28598022183347,37.48920525020179,38.5,34.69874158670073,0.99,1.0
70.0,58.285004864206364,37.537255092373776,38.5,34.75075594677313,0.99,1.0
70.0,58.284041977295566,37.58517498454336,38.5,34.80262921050262,0.99,1.0
70.0,58.28309154426729,37.63296527634454,38.5,34.85436178255961,0.99,1.0
70.0,58.28309154426729,37.63296527634454,40.0,34.85436178255961,0.99,1.0
70.0,58.28215354242341,37.680581276662146,40.0,34.86347444991827,0.99,1.0
70.0,58.2570380422972,37.729597934410364,40.0,34.872557045271016,0.99,1.0
70.0,58.21052067915165,37.77992173971025,40.0,34.881609625714,0.99,1.0
70.0,58.14522402719027,37.831463434232404,40.0,34.89063224824183,0.99,1.0
70.0,58.06361232239074,37.88413826359825,40.0,34.89962496974777,0.99,1.0
70.0,57.96798838049828,37.937866148140095,40.0,34.908587847023945,0.99,1.0
70.0,57.86049253433362,37.99257177789325,40.0,34.91752093676153,0.99,1.0
70.0,57.74310338765023,38.04818463908988,40.0,34.92642429555092,0.99,1.0
70.0,57.61764016723214,38.10463898027075,40.0,34.93529797988199,0.99,1.0
70.0,57.48576644910428,38.16187372650817,40.0,34.944142046144194,0.99,1.0
70.0,57.353041499248256,38.21951913230845,40.0,34.95295655062685,0.99,1.0
70.0,57.23066915697237,38.27672541855375,40.0,34.9617415495193,0.99,1.0
70.0,57.117841914089006,38.333514320042724,40.0,34.97049709891109,0.99,1.0
70.0,57.01381524842332,38.3899059073513,40.0,34.97922325479219,0.99,1.0
70.0,56.91790271087503,38.445918718293555,40.0,34.98792007305317,0.99,1.0
70.0,56.82947139569172,38.5015698789735,40.0,34.9965876094854,0.99,1.0
70.0,56.74793776406286,38.55687521525232,40.0,35.005225919781275,0.99,1.0
70.0,56.672763793475525,38.61184935539027,40.0,35.01383505953436,0.99,1.0
70.0,56.60345342742204,38.666505824562236,40.0,35.02241508423962,0.99,1.0
70.0,56.539549302032164,38.72085713189066,40.0,35.030966049293596,0.99,1.0
70.0,56.480629728029434,38.77491485058849,40.0,35.03948800999461,0.99,1.0
70.0,56.42630590809631,38.82868969175782,40.0,35.047981021542974,0.99,1.0
70.0,56.37621937128615,38.8821915723468,40.0,35.05644513904115,0.99,1.0
70.0,56.33003960755224,38.93542967772732,40.0,35.06488041749397,0.99,1.0
70.0,56.28746188678462,38.9884125193197,40.0,35.073286911808815,0.99,1.0
70.0,56.2482052479631,39.04114798765646,40.0,35.08166467679583,0.99,1.0
70.0,56.21201064515723,39.093643401246446,40.0,35.0900137671681,0.99,1.0
70.0,56.17863923813915,39.14590555157195,40.0,35.09833423754185,0.9644004928446679,1.0
70.0,56.14787081632942,39.197447864268774,40.0,35.10662614243664,0.8671526102563372,1.0
70.0,56.11950234567584,39.24690045004391,40.0,35.114889536275555,0.7737245263421104,1.0
70.0,56.09334662887633,39.29435016917349,40.0,35.12312447338541,0.6839570868525955,1.0
70.0,56.06923107010511,39.33988000362695,40.0,35.13133100799693,0.5976982906465682,1.0
70.0,56.04699653609076,39.38356924710911,40.0,35.139509194244944,0.5148029364305537,1.0
70.0,56.02649630603077,39.425493684736935,40.0,35.14765908616859,0.4351322889222673,1.0
70.0,56.0075951034132,39.465725762980604,40.0,35.15578073771149,0.35855376324961585,1.0
70.0,55.99016820335672,39.50433475045633,40.0,35.163874202721956,0.2849406264766632,1.0
70.0,55.97410060957851,39.54138689011964,40.0,35.17193953495319,0.21417171522190137,1.0
70.0,55.9592862955591,39.57694554337158,40.0,35.17997678806344,0.14613116840259255,1.0
70.0,55.94562750489667,39.6110713265567,40.0,35.187986015616254,0.08070817420285326,1.0
70.0,55.93303410623402,39.64382224030033,40.0,35.195967271080605,0.017796730422492413,1.0
70.0,55.92142299850156,39.67525379210394,40.0,35.20392060783113,0.0,1.0
70.0,55.93426152938084,39.70594595984911,40.0,35.211846079148295,0.0,1.0
70.0,55.98554312933964,39.736094536722526,40.0,35.21974373821861,0.0,1.0
70.0,56.081458960843534,39.765662774910794,40.0,35.22761363813479,0.0,1.0
70.0,56.22999244882452,39.79459548531598,40.0,35.23545583189598,0.0,1.0
70.0,56.44115555853196,39.82281584801642,40.0,35.243270372407956,0.0,1.0
70.0,56.72708805435153,39.85022298944617,40.0,35.25105731248329,0.0,1.0
70.0,57.10187710673988,39.87669167473638,40.0,35.25881670484161,0.0,1.0
70.0,57.580933058498644,39.902075895483726,40.0,35.266548602109815,0.0,1.0
70.0,58.17981242431698,39.92621794880994,40.0,35.27425305682239,0.0,1.0
70.0,58.912555233814956,39.948963231164996,40.0,35.28193012142172,0.0,1.0
70.0,59.7898677852914,39.970178430735054,40.0,35.289579848258626,0.0,1.0
70.0,60.81767770264957,39.98976837495836,40.0,35.29720228959299,0.0,1.0
70.0,61.99652784396794,40.00768646963062,40.0,35.30479749759483,0.0,1.0
70.0,63.32194345446722,40.0239361852258,40.0,35.31236552434584,0.0,1.0
70.0,64.78552381053557,40.03856472670139,40.0,35.31990642184182,0.0,1.0
70.0,66.37632271801897,40.05165237168239,40.0,35.32742024199641,0.0,1.0
70.0,68.08214063264498,40.063301044005485,40.0,35.334907036646854,0.0,1.0
70.0,69.89052855453502,40.073624385652955,40.0,35.342366857562865,0.0,1.0
70.0,71.78946413579841,40.08274016726886,40.0,35.34979975645995,0.0,0.0
70.0,71.28134827059509,40.09044451950039,40.0,35.35720578501943,0.0,0.0
70.0,70.85949103438485,40.09674262116342,40.0,35.364584994918,0.0,0.0
70.0,70.50404030758006,40.10196508273217,40.0,35.37193743787093,0.0,0.0
70.0,70.20079312061891,40.10634661985976,40.0,35.379263165694475,0.0,0.0
70.0,69.93932760871434,40.11005831271961,40.0,35.38656223039478,0.0,0.0
70.0,69.7118244577757,40.11322776571499,40.0,35.39383468429337,0.0,0.0
70.0,69.51230152304967,40.11595209370206,40.0,35.40108058020188,0.0,0.0
70.0,69.33610312384432,40.11830652579036,40.0,35.40829997166295,0.0,0.0
70.0,69.17955073630094,40.12035025307182,40.0,35.41549291327847,0.0,0.0
70.0,69.03969867247623,40.12213049565028,40.0,35.422659461152165,0.0,0.0
70.0,68.91415971074264,40.123685390354154,40.0,35.42979967348013,0.0,1.0
70.0,71.29775531719926,40.125122570194975,40.0,35.43691361133065,0.0,0.0
70.0,71.18993301239836,40.126446069534744,40.0,35.44400133966372,0.0,0.0
70.0,71.092776931938,40.127597972245105,40.0,35.451062928650884,0.0,0.0
70.0,71.00489883546571,40.128600765200744,40.0,35.45809845536754,0.0,0.0
70.0,70.92513814878231,40.12947321015585,40.0,35.46510800594236,0.0,0.0
70.0,70.85251714497211,40.130231084382615,40.0,35.47209167826227,0.0,0.0
70.0,70.78620632868072,40.13088775112218,40.0,35.47904958534564,0.0,0.0
70.0,70.72549740790836,40.13145460385592,40.0,35.485981859511675,0.0,0.0
70.0,70.66978197807441,40.13194141584757,40.0,35.492888657488464,0.0,0.0
70.0,70.61853455553647,40.13235661774467,40.0,35.49977016661756,0.0,0.0
70.0,70.57129895766505,40.132707519962715,40.0,35.50662661232621,0.0,0.0
70.0,70.52767728283919,40.133000492269574,40.0,35.513458267050986,0.0,0.0
70.0,70.48732092850871,40.13324110989166,40.0,35.520265460806236,0.0,0.0
70.0,70.44992322027721,40.13343427321025,40.0,35.5270485935979,0.0,0.0
70.0,70.41521332439,40.133584306458864,40.0,35.533808149886184,0.0,0.0
70.0,70.3829511900988,40.13369503960013,40.0,35.54054471529879,0.0,0.0
70.0,70.35292332410795,40.133769876635796,40.0,35.54725899578926,0.0,0.0
70.0,70.32493924160728,40.1338118529029,40.0,35.55395183942141,0.0,0.0
70.0,70.29882847077313,40.13382368337392,40.0,35.56062426094043,0.0,0.0
70.0,70.27443801259524,40.13380780356679,40.0,35.567277469262905,0.0,0.0
70.0,70.25163017729798,40.133766404351,40.0,35.57391289798242,0.0,0.0
70.0,70.23028073381639,40.133701461686094,40.0,35.580532238942965,0.0,0.0
70.0,70.21027732075561,40.13361476213268,40.0,35.58713747888041,0.0,0.0
70.0,70.1915180767517,40.1335079248204,40.0,35.59373093907209,0.0,0.0
70.0,70.17391045571824,40.13338242043353,40.0,35.60031531786735,0.0,0.0
70.0,70.15737019853275,40.13323958767575,40.0,35.606893735898026,0.0,0.0
70.0,70.14182043761026,40.13308064759578,40.0,35.61346978368865,0.0,0.0
70.0,70.12719091477749,40.13290671609083,40.0,35.62004757130315,0.0,0.0
70.0,70.1134172960909,40.132718814852424,40.0,35.626631779579114,0.0,0.0
70.0,70.10044056988455,40.13251788097608,40.0,35.63322771241485,0.0,0.0
70.0,70.08820651650521,40.132304775421076,40.0,35.639841349489835,0.0,0.0
70.0,70.07666523998454,40.132080290477504,40.0,35.64647939871839,0.0,0.0
70.0,70.06577075338325,40.13184515637372,40.0,35.65314934766163,0.0,0.0
70.0,70.05548061077737,40.131600047137354,40.0,35.65985951305593,0.0,0.0
70.0,70.04575557988831,40.13134558580623,40.0,35.66661908755996,0.0,0.0
70.0,70.03655935022269,40.13108234907182,40.0,35.67343818277875,0.0,0.0
70.0,70.02785827231456,40.13081087142583,40.0,35.6803278675937,0.0,0.0
70.0,70.01962112427546,40.13053164887092,40.0,35.68730020081433,0.0,0.0
70.0,70.01181890237677,40.130245142248,40.0,35.69436825717197,0.0,0.0
70.0,70.00442463282897,40.129951780225525,40.0,35.70154614569797,0.0,0.0
70.0,69.99741320229724,40.12965196199021,40.0,35.70884901957093,0.0,0.0
70.0,69.99076120501287,40.1293460596734,40.0,35.71629307657847,0.0,0.0
70.0,69.98441417806441,40.129034951782415,40.0,35.72389554941874,0.0,0.0
70.0,69.97745606585794,40.128733557612485,40.0,35.731674685165316,0.0,0.0
70.0,69.97084610078286,40.12842624901671,40.0,35.73964971333395,0.0,0.0
70.0,69.96450188333795,40.12811436250139,40.0,35.747840802120784,0.0,0.0
70.0,69.95757498950185,40.12781174634461,40.0,35.7562690025253,0.0,0.0
70.0,69.95098613133622,40.12750336717327,40.0,35.76495618022674,0.0,0.0
70.0,69.94464471561677,40.12719069860923,40.0,35.77392493524662,0.0,0.0
70.0,69.93772846514135,40.12688719170443,40.0,35.783198509599025,0.0,0.0
70.0,69.93114168843151,40.12593849851521,40.0,35.79280068330271,0.0,0.0
70.0,69.92351851224714,40.12441239334494,40.0,35.80275565930014,0.0,0.0
70.0,69.91343472123373,40.12236343203984,40.0,35.81308793799672,0.0,0.0
70.0,69.89921660772835,40.11984979030912,40.0,35.82382218229413,0.0,0.0
70.0,69.87889385234817,40.11693417850389,40.0,35.834983074143096,0.0,0.0
70.0,69.85023825187703,40.113683349539926,40.0,35.846595163779625,0.0,0.0
70.0,69.81085679160117,40.110166655299075,40.0,35.85868271293213,0.0,0.0
70.0,69.75831342050182,40.10645404248053,40.0,35.87126953339333,0.0,0.0
70.0,69.69025942848478,40.10261381263077,40.0,35.884378822437874,0.0,0.0
70.0,69.60455645217242,40.098710421345444,40.0,35.89803299663274,0.0,0.0
70.0,69.49937986242374,40.09480254236632,40.0,35.91225352563238,0.0,0.0
70.0,69.37329426127826,40.090941562919284,40.0,35.9270607675723,0.0,0.0
70.0,69.22529704228303,40.087170607398576,40.0,35.942473807674475,0.0,0.0
70.0,69.05483005282193,40.083524114864055,40.0,35.95851030165449,0.0,0.0
70.0,68.86176283509614,40.08002793173721,40.0,35.97518632547572,0.0,1.0
70.0,71.14020940389324,40.076852417170805,40.0,35.99251623292935,0.0,0.0
70.0,70.89073258086806,40.07401838439486,40.0,36.0105125224341,0.0,0.0
70.0,70.62181710604997,40.07135132021548,40.0,36.02918571434566,0.0,0.0
70.0,70.3345531166605,40.06884858660973,40.0,36.0485442399468,0.0,0.0
70.0,70.0301302521005,40.06650434892143,40.0,36.06859434315593,0.0,0.0
70.0,69.70978975115617,40.06431048061773,40.0,36.08933999584756,0.0,0.0
70.0,69.37478480952092,40.062257337826345,40.0,36.11078282752479,0.0,0.0
70.0,69.02634931719157,40.06033439564241,40.0,36.13292206992432,0.0,0.0
70.0,68.66567444145527,40.05853075079802,40.0,36.15575451697144,0.0,1.0
70.0,70.79640735608777,40.056878139648205,40.0,36.179274500337726,0.0,1.0
70.0,72.88193977427112,40.05608912266188,40.0,36.20347388069154,0.0,0.0
70.0,72.45435364893764,40.055548851763795,40.0,36.22834205457195,0.0,0.0
70.0,72.12107737343102,40.05331523143203,40.0,36.253865976663306,0.0,0.0
70.0,71.67726393263197,40.05290003571356,40.0,36.28003019710267,0.0,0.0
70.0,71.30111368454895,40.051273691648326,40.0,36.30681691331619,0.0,0.0
70.0,70.84896522625847,40.050881123532555,40.0,36.33420603575671,0.0,0.0
70.0,70.4509107059848,40.04952582502703,40.0,36.36217526680241,0.0,0.0
70.0,69.99379485779926,40.04911775377335,40.0,36.39070019197859,0.0,0.0
70.0,69.59090799786316,40.047757871400194,40.0,36.41975438257978,0.0,0.0
70.0,69.12897235471263,40.04734113013226,40.0,36.44930950870049,0.0,0.0
70.0,68.73434692848149,40.04576617588091,40.0,36.47933546162723,0.0,1.0
70.0,70.75229522678148,40.04570866391601,40.0,36.50980048450481,0.0,1.0
70.0,72.84617600445223,40.04452158822578,40.0,36.54067131016307,0.0,0.0
70.0,72.32419011417265,40.04537410184434,40.0,36.57191330497819,0.0,0.0
70.0,71.95257968299367,40.04359850918013,40.0,36.60349061764256,0.0,0.0
70.0,71.44795162468797,40.04404755870142,40.0,36.635366331729365,0.0,0.0
70.0,70.94188156332568,40.0444973202433,40.0,36.66750262096091,0.0,0.0
70.0,70.51256578917815,40.04361119273475,40.0,36.69986090612183,0.0,0.0
70.0,70.01575711364647,40.04382566399101,40.0,36.7324020125993,0.0,0.0
70.0,69.64797746337265,40.0418296350651,40.0,36.765086327579695,0.0,0.0
70.0,69.16613646106086,40.04169009865654,40.0,36.79787395598463,0.0,0.0
70.0,68.67023842365849,40.04176125936713,40.0,36.83072487428721,0.0,1.0
70.0,70.75395058046252,40.040577874182276,40.0,36.863599081410236,0.0,1.0
70.0,72.71794464206404,40.041589582718466,40.0,36.896456745971015,0.0,0.0
70.0,72.34718820408295,40.039814280755856,40.0,36.92925834920207,0.0,0.0
70.0,71.87083823889301,40.039791503857494,40.0,36.96196482294064,0.0,0.0
70.0,71.33363008034078,40.04078047744091,40.0,36.99453768214373,0.0,0.0
70.0,70.95134385719335,40.03908948607626,40.0,37.0269391514474,0.0,0.0
70.0,70.47008279152017,40.03902235825283,40.0,37.059132285348944,0.0,0.0
70.0,69.94618843399951,40.039648538067425,40.0,37.09108108164826,0.0,0.0
70.0,69.55277509845291,40.03804579753387,40.0,37.12275058783964,0.0,0.0
70.0,69.06532136209799,40.03796726156383,40.0,37.15410700019699,0.0,0.0
70.0,68.55185011102263,40.03829831716836,40.0,37.18511775534441,0.0,1.0
70.0,70.63255881622078,40.03713619982995,40.0,37.21575161415,0.0,1.0
70.0,72.59468190663758,40.038148184649074,40.0,37.245978737823506,0.0,0.0
70.0,72.04686473291767,40.03941949206064,40.0,37.27577075613868,0.0,0.0
70.0,71.59570650547472,40.038994866794475,40.0,37.305100827738585,0.0,0.0
70.0,71.07148735300072,40.03977432483325,40.0,37.33394369251741,0.0,0.0
70.0,70.6878158440543,40.03811606046892,40.0,37.36227571610507,0.0,0.0
70.0,70.20774645291938,40.03802866708187,40.0,37.390074926512334,0.0,0.0
70.0,69.69427435356457,40.03847054887675,40.0,37.417321043023406,0.0,0.0
70.0,69.27206212086226,40.03734362310434,40.0,37.44399549745125,0.0,0.0
70.0,68.76545099497321,40.037580342823006,40.0,37.47008144789748,0.0,1.0
70.0,70.86705752969026,40.0360712774496,40.0,37.495563785184764,0.0,1.0
70.0,72.84185538343134,40.036861506333025,40.0,37.520429132154135,0.0,0.0
70.0,72.29407648769956,40.03812049338107,40.0,37.54466583604379,0.0,0.0
70.0,71.81251324933919,40.038203782635485,40.0,37.56826395418882,0.0,0.0
70.0,71.29362133394439,40.038884388178154,40.0,37.59121523330352,0.0,0.0
70.0,70.84357092523864,40.03834842376285,40.0,37.613513082628955,0.0,0.0
70.0,70.33996003847433,40.03867372518809,40.0,37.63515254124869,0.0,0.0
70.0,69.90079529194195,40.037866864713145,40.0,37.65613023989429,0.0,0.0
70.0,69.40572739777751,40.03795184295671,40.0,37.67644435757986,0.0,0.0
70.0,68.96256186409853,40.03712754182255,40.0,37.696094573420716,0.0,1.0
70.0,70.95951492310785,40.03737076064609,40.0,37.71508201400567,0.0,1.0
64.9,70.95951492310785,40.03737076064609,40.0,37.71508201400567,0.0,0.0
64.9,70.45204693016066,40.03776593978233,40.0,37.73768575508435,0.0,0.0
64.9,70.14717171832332,40.03455368303912,40.0,37.75944227789667,0.0,0.0
64.9,69.73282048649997,40.0329873911712,40.0,37.7803592021702,0.0,0.0
64.9,69.21475865843408,40.03301594482947,40.0,37.80044615133645,0.0,0.0
64.9,68.68999267833216,40.03303809989379,40.0,37.819714619312435,0.0,0.0
64.9,68.17454639047256,40.03279229102326,40.0,37.838177833045485,0.0,0.0
64.9,67.66240566498715,40.032381823152505,40.0,37.855850611840204,0.0,0.0
64.9,67.1535602052402,40.03181117817152,40.0,37.87274922447249,0.0,0.0
64.9,66.69487044214975,40.03031182102186,40.0,37.88889124507343,0.0,0.0
64.9,66.18031140216762,40.02961446193332,40.0,37.90429540873667,0.0,0.0
