,n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
0,1,5.543962224323399e-17,0.6865442698710941,3.3103770598594386,3.7269338303821065
1,2,8.14534829296737e-17,0.7914151352655582,3.4798374276654145,4.219409282700422
2,3,2.1652875176207806e-16,1.0243692744419814,3.485054955217864,4.8922888616891065
3,4,8.913059692741982e-17,1.1558209954556469,3.4726001432288127,5.133333333333334
4,5,9.294310983012151e-17,1.3549057818061485,3.573641889866539,5.517955801104972
5,6,5.4006736526789743e-17,1.54229792131044,3.6602640849514527,5.922962962962963
6,7,9.43450200014088e-17,1.6387603503987611,3.5401182998449885,5.99400299850075
7,8,1.2004839508359644e-16,1.8253891578264922,3.5986609465769384,6.340729001584786
8,9,6.786831968752153e-17,1.9397177600098923,3.6556560962000173,6.508943089430894
9,10,3.9117653660500586e-17,2.0164767641398047,4.032055657382075,6.536824877250409
10,11,8.23052742877495e-13,2.1261028751260946,3.7528559871250313,6.675
11,12,1.327818751477453e-16,2.262430538345497,3.8477237060702434,6.7419898819561555
12,13,4.14939584415323e-14,2.3006373400655864,3.7956992513973735,6.737373737373737
13,14,8.973135265229298e-17,2.3531788159304807,3.8242101774525015,6.769881556683587
14,15,6.998989654581565e-16,2.3863825701450545,3.7281692217816405,6.802721088435374
15,16,1.302082846342391e-16,2.450149183432268,3.9728618401951534,6.874354561101549
16,17,0.4073562845086246,2.542949315610735,3.8145413061570963,6.913644214162349
17,18,0.297201671817338,2.533246180595858,3.9007201184536653,6.932409012131716
18,19,0.10384225193995797,2.5886520980469747,3.964537312303844,6.940972222222222
19,20,0.05075613829474072,2.616167334287987,3.9517322403703203,6.917098445595855
20,21,0.7592163612976661,2.681317261886141,3.925438521045604,6.951388888888889
21,22,0.8496425519909474,2.704279996194922,3.9626462392921824,6.966898954703833
22,23,0.5950242923642768,2.7399584568290343,4.031303886184332,6.9375
23,24,0.38306659321653036,2.8081389329639497,4.245049011508359,6.929065743944637
24,25,0.6372975877783574,2.8007380445163186,4.063477146466195,6.946086956521739
25,26,0.29928417999584656,2.839357543590784,4.216599363619389,6.954782608695652
26,27,1.0287796734332986,2.8800715782786805,4.334791400097794,6.947916666666667
27,28,0.8111567075559243,2.9375529275631638,4.601202967028483,6.968641114982578
28,29,1.2563488762287451,2.9870659053638904,4.422551828513139,6.979094076655052
29,30,1.0569806046493404,3.0551423897081613,4.723334247431698,6.984265734265734
30,31,0.9075368147416474,3.1036767699286725,4.354275761529726,6.977312390924957
31,32,1.0162607830589798,3.134755650936685,4.761064733026005,6.970383275261324
32,33,0.3883475070164995,3.18157652834565,4.527613184078065,6.961739130434783
33,34,0.7699840003316636,3.2442618899013262,4.631956031200696,6.986013986013986
34,35,1.4333566346079598,3.2870191605370502,5.004207058887147,6.980836236933798
35,36,0.4895084650866899,3.290920014804245,4.6948396334986215,6.9825174825174825
36,37,1.6720060112414572,3.38498418142386,4.733510385357541,6.996503496503497
37,38,0.36195415036867895,3.428382028085179,4.899815734562682,6.991258741258742
38,39,1.8984879644604962,3.460795833146439,5.017973977386439,7.0
39,40,0.3764174133182038,3.5457865264654798,5.164840868576828,6.991258741258742
40,41,2.0470493418101117,3.6063082422743133,5.342394158516288,7.0
41,42,2.0991619823011796,3.7022329337394906,5.274002686489492,6.996497373029772
42,43,2.129228685891367,3.7635211617741375,5.5942434049614445,7.0
43,44,1.8728220795610633,3.8074962292579566,5.1911523764187715,7.0
44,45,2.3335741597225237,3.9056545240486655,5.269389848219248,7.0
45,46,1.8325446339118043,3.9503195573851397,5.412627005886385,6.998248686514886
46,47,2.2192219752143125,4.074412819405644,5.403328995454486,7.0
47,48,1.9636696994497065,4.090927604095412,5.485895862170841,6.996497373029772
48,49,2.3555540803792425,4.207795455977664,5.4325315266466365,7.0
49,50,2.076703375483476,4.236015949063559,5.594976523117911,6.994755244755245
50,51,2.1393052885105814,4.30331928831649,5.544909271630582,6.993006993006993
51,52,1.280764639489628,4.339806374405521,5.4567653432569525,6.994746059544658
52,53,2.742741450107746,4.470508048745916,5.486811249596659,7.0
53,54,2.8440229539720754,4.535861134960892,5.682364900065809,6.998251748251748
54,55,2.966049013669705,4.636789681246274,5.615994489923182,7.0
55,56,3.2156144439970253,4.710949460663154,5.690129829648314,7.0
56,57,2.952456307394589,4.727422597890285,5.713801277762087,7.0
57,58,2.9200970740932295,4.749728984890591,5.707667020468438,7.0
58,59,3.107203302187293,4.857139745651453,5.681574892100012,7.0
59,60,3.162483589908868,4.901613035634219,5.7314514190438945,7.0
60,61,3.0842019970854158,4.918466259154943,5.643939477059526,7.0
61,62,3.5201546723883688,4.993388315357033,5.691612376314147,7.0
62,63,3.3299122839367232,4.981074225041118,5.702869807386259,7.0
63,64,2.475318323078739,5.0161194145589585,5.700812887713375,7.0
64,65,3.5339195370788037,5.065364433023334,5.737177585176602,7.0
65,66,3.465962128965125,5.138881863498904,5.698822121187307,7.0
66,67,3.4407649815344516,5.19616985879562,5.7541958786909255,7.0
67,68,4.056440971652343,5.2278835358733,5.743422761450403,7.0
68,69,2.7063459965896417,5.232176848213191,5.730674907847549,7.0
69,70,3.986451074829164,5.273749974237373,5.7248028074435116,7.0
70,71,4.1952381618322026,5.315379888719777,5.759901786128936,7.0
71,72,4.064497616090437,5.319364024436944,5.734971979609259,7.0
72,73,3.879590939159649,5.346741750748561,5.747935782592732,7.0
73,74,3.9462102221019815,5.366883405736966,5.730599826744852,7.0
74,75,4.238276399749415,5.411209308785994,5.784507942840028,7.0
75,76,4.431344100772679,5.468835125951386,5.78828163542409,7.0
76,77,4.190225818812278,5.445496523279616,5.767624984207936,7.0
77,78,4.243236662694317,5.4740299678913535,5.762190925975224,7.0
78,79,4.772107731847326,5.504434491701132,5.792750616105252,7.0
79,80,4.8408789317902166,5.515524425941026,5.762305673268155,7.0
80,81,4.180384756719786,5.517956362556162,5.759582568175332,7.0
81,82,4.412180653003131,5.517721452952914,5.763701496548016,7.0
82,83,4.727954463090783,5.534573781521465,5.760544656345575,7.0
83,84,4.33117169425248,5.551594659873016,5.767451265020318,7.0
84,85,5.047131035274845,5.5519057460985435,5.778175719657301,7.0
85,86,5.028587982004865,5.587701924915028,5.771199266292257,7.0
86,87,4.151373786641364,5.57369170295825,5.779064041109809,7.0
87,88,4.428561161372509,5.567239656807144,5.782042660891932,7.0
88,89,4.586854977900044,5.581414048480768,5.754467895861753,7.0
89,90,3.848882917735257,5.5812506238473825,5.773181068904953,7.0
90,91,4.87792989964931,5.6030056795604475,5.759895312201402,7.0
91,92,4.909577900174169,5.599554414208068,5.764900596938361,7.0
92,93,5.0746152096853105,5.611493500503874,5.808299448281985,7.0
93,94,5.104184799266465,5.613653486961692,5.768856860170342,7.0
94,95,5.004970867131803,5.622351088862231,5.769763239851251,7.0
95,96,5.094700108388555,5.609351028300147,5.764766190807418,7.0
96,97,4.842089352622935,5.62508953387559,5.771388238848078,7.0
97,98,5.124473229265308,5.61551194576175,5.777100169350215,7.0
98,99,5.180042630310263,5.614359462441544,5.77958172286275,7.0
99,100,5.12279277092611,5.619403485386151,5.775215939772414,7.0
